Source: https://www.open.nrw/dataset/jahresubersicht-der-dauerzahlstellen-radverkehr-seit-2012-d;;;;;
;;;;;
location;latitude;longitude;;;
04.08.2021;03:15:00;0;1;1;1
04.08.2021;03:30:00;0;0;0;1
04.08.2021;03:45:00;1;0;0;1
04.08.2021;04:00:00;1;1;0;0
04.08.2021;04:15:00;0;0;0;2
04.08.2021;04:30:00;0;0;0;1
04.08.2021;04:45:00;0;1;0;0
04.08.2021;05:00:00;0;1;1;1
04.08.2021;05:15:00;6;2;3;3
04.08.2021;05:30:00;4;2;4;1
04.08.2021;05:45:00;5;3;3;2
04.08.2021;06:00:00;7;4;3;2
04.08.2021;06:15:00;8;11;8;3
04.08.2021;06:30:00;11;8;16;3
04.08.2021;06:45:00;15;9;10;7
04.08.2021;07:00:00;13;5;22;14
04.08.2021;07:15:00;19;13;30;15
04.08.2021;07:30:00;14;10;25;18
04.08.2021;07:45:00;26;13;31;25
04.08.2021;08:00:00;15;11;39;22
04.08.2021;08:15:00;14;8;43;27
04.08.2021;08:30:00;19;8;55;21
04.08.2021;08:45:00;4;8;54;22
04.08.2021;09:00:00;6;10;33;17
04.08.2021;09:15:00;9;4;30;12
04.08.2021;09:30:00;0;7;32;21
04.08.2021;09:45:00;11;17;22;26
04.08.2021;10:00:00;3;5;23;23
04.08.2021;10:15:00;7;7;28;16
04.08.2021;10:30:00;5;4;27;14
04.08.2021;10:45:00;5;19;20;24
04.08.2021;11:00:00;7;13;29;21
04.08.2021;11:15:00;8;15;21;23
04.08.2021;11:30:00;19;13;32;19
04.08.2021;11:45:00;20;19;26;31
04.08.2021;12:00:00;19;5;22;16
04.08.2021;12:15:00;12;7;35;28
04.08.2021;12:30:00;12;18;33;34
04.08.2021;12:45:00;14;7;36;31
04.08.2021;13:00:00;14;6;28;25
04.08.2021;13:15:00;17;24;28;16
04.08.2021;13:30:00;6;11;34;17
04.08.2021;13:45:00;16;19;40;24
04.08.2021;14:00:00;8;14;36;26
04.08.2021;14:15:00;13;11;45;23
04.08.2021;14:30:00;18;29;37;34
04.08.2021;14:45:00;15;25;38;32
04.08.2021;15:00:00;19;18;21;16
04.08.2021;15:15:00;9;6;29;26
04.08.2021;15:30:00;3;22;31;14
04.08.2021;15:45:00;18;6;44;23
04.08.2021;16:00:00;16;27;43;25
04.08.2021;16:15:00;17;25;37;27
04.08.2021;16:30:00;13;36;45;21
04.08.2021;16:45:00;24;15;45;19
04.08.2021;17:00:00;14;29;49;30
04.08.2021;17:15:00;22;39;40;32
04.08.2021;17:30:00;31;32;55;43
04.08.2021;17:45:00;14;23;53;37
04.08.2021;18:00:00;25;37;57;31
04.08.2021;18:15:00;23;47;54;46
04.08.2021;18:30:00;17;16;40;32
04.08.2021;18:45:00;15;29;59;32
04.08.2021;19:00:00;6;14;50;47
04.08.2021;19:15:00;27;22;49;33
04.08.2021;19:30:00;12;11;52;27
04.08.2021;19:45:00;9;18;34;29
04.08.2021;20:00:00;12;17;39;26
04.08.2021;20:15:00;11;12;43;20
04.08.2021;20:30:00;9;3;23;22
04.08.2021;20:45:00;7;11;16;19
04.08.2021;21:00:00;4;11;20;4
04.08.2021;21:15:00;9;8;19;8
04.08.2021;21:30:00;0;3;17;16
04.08.2021;21:45:00;2;4;22;11
04.08.2021;22:00:00;5;7;18;13
04.08.2021;22:15:00;1;10;19;13
04.08.2021;22:30:00;1;8;12;4
04.08.2021;22:45:00;3;4;12;12
04.08.2021;23:00:00;0;1;17;10
04.08.2021;23:15:00;3;0;1;9
04.08.2021;23:30:00;0;0;9;9
04.08.2021;23:45:00;0;0;8;2
05.08.2021;00:00:00;2;0;4;5
05.08.2021;00:15:00;1;2;2;4
05.08.2021;00:30:00;0;0;5;4
05.08.2021;00:45:00;0;0;1;2
05.08.2021;01:00:00;0;0;4;2
05.08.2021;01:15:00;0;0;2;1
05.08.2021;01:30:00;0;0;0;1
05.08.2021;01:45:00;0;1;2;3
05.08.2021;02:00:00;0;0;0;0
05.08.2021;02:15:00;0;0;0;1
05.08.2021;02:30:00;0;0;1;0
05.08.2021;02:45:00;0;0;1;1
05.08.2021;03:00:00;0;1;1;0
05.08.2021;03:15:00;0;1;3;1
05.08.2021;03:30:00;0;1;1;1
05.08.2021;03:45:00;0;0;0;0
05.08.2021;04:00:00;0;3;0;0
05.08.2021;04:15:00;1;0;0;2
05.08.2021;04:30:00;0;0;0;0
05.08.2021;04:45:00;0;0;0;1
05.08.2021;05:00:00;2;0;3;0
05.08.2021;05:15:00;4;1;3;3
05.08.2021;05:30:00;2;5;2;1
05.08.2021;05:45:00;7;1;6;3
05.08.2021;06:00:00;7;5;8;2
05.08.2021;06:15:00;5;7;8;7
05.08.2021;06:30:00;1;4;13;5
05.08.2021;06:45:00;21;8;7;3
05.08.2021;07:00:00;18;4;10;9
05.08.2021;07:15:00;23;10;25;9
05.08.2021;07:30:00;14;16;34;18
05.08.2021;07:45:00;15;15;34;19
05.08.2021;08:00:00;7;7;31;16
05.08.2021;08:15:00;18;10;34;24
05.08.2021;08:30:00;13;7;35;26
05.08.2021;08:45:00;10;4;50;23
05.08.2021;09:00:00;9;5;39;19
05.08.2021;09:15:00;8;8;22;13
05.08.2021;09:30:00;1;4;27;22
05.08.2021;09:45:00;8;4;26;15
05.08.2021;10:00:00;4;8;18;16
05.08.2021;10:15:00;8;7;20;22
05.08.2021;10:30:00;11;4;26;18
05.08.2021;10:45:00;6;11;32;25
05.08.2021;11:00:00;10;6;19;20
05.08.2021;11:15:00;6;4;26;23
05.08.2021;11:30:00;9;5;26;15
05.08.2021;11:45:00;18;11;35;13
05.08.2021;12:00:00;5;6;39;18
05.08.2021;12:15:00;6;11;25;25
05.08.2021;12:30:00;9;12;32;22
05.08.2021;12:45:00;8;4;19;24
05.08.2021;13:00:00;6;4;32;20
05.08.2021;13:15:00;15;14;37;18
05.08.2021;13:30:00;14;20;32;15
05.08.2021;13:45:00;11;11;36;23
05.08.2021;14:00:00;5;6;32;14
05.08.2021;14:15:00;10;6;22;24
05.08.2021;14:30:00;19;11;37;28
05.08.2021;14:45:00;5;15;38;26
05.08.2021;15:00:00;9;11;24;26
05.08.2021;15:15:00;9;12;41;25
05.08.2021;15:30:00;16;25;36;25
05.08.2021;15:45:00;19;14;40;29
05.08.2021;16:00:00;17;19;31;20
05.08.2021;16:15:00;18;35;35;33
05.08.2021;16:30:00;18;31;53;32
05.08.2021;16:45:00;11;20;43;36
05.08.2021;17:00:00;11;27;49;26
05.08.2021;17:15:00;14;28;50;35
05.08.2021;17:30:00;23;23;46;36
05.08.2021;17:45:00;18;30;44;21
05.08.2021;18:00:00;10;26;39;37
05.08.2021;18:15:00;24;27;53;41
05.08.2021;18:30:00;23;21;31;34
05.08.2021;18:45:00;24;17;45;47
05.08.2021;19:00:00;14;28;39;27
05.08.2021;19:15:00;16;15;50;22
05.08.2021;19:30:00;14;18;38;20
05.08.2021;19:45:00;6;13;42;22
05.08.2021;20:00:00;21;17;37;17
05.08.2021;20:15:00;9;11;48;26
05.08.2021;20:30:00;13;7;34;17
05.08.2021;20:45:00;1;9;20;14
05.08.2021;21:00:00;20;7;13;14
05.08.2021;21:15:00;6;5;12;11
05.08.2021;21:30:00;8;9;16;7
05.08.2021;21:45:00;5;8;17;19
05.08.2021;22:00:00;2;4;24;14
05.08.2021;22:15:00;5;11;14;8
05.08.2021;22:30:00;7;6;8;8
05.08.2021;22:45:00;2;0;11;9
05.08.2021;23:00:00;4;1;12;7
05.08.2021;23:15:00;1;1;3;7
05.08.2021;23:30:00;0;1;3;5
05.08.2021;23:45:00;1;2;12;9
06.08.2021;00:00:00;1;0;4;1
06.08.2021;00:15:00;0;1;11;2
06.08.2021;00:30:00;0;0;1;3
06.08.2021;00:45:00;0;1;0;1
06.08.2021;01:00:00;0;0;2;1
06.08.2021;01:15:00;0;0;1;0
06.08.2021;01:30:00;0;1;2;0
06.08.2021;01:45:00;0;0;0;0
06.08.2021;02:00:00;0;0;1;1
06.08.2021;02:15:00;0;0;0;1
06.08.2021;02:30:00;0;0;0;3
06.08.2021;02:45:00;0;0;0;0
06.08.2021;03:00:00;0;0;1;0
06.08.2021;03:15:00;0;2;2;1
06.08.2021;03:30:00;0;0;0;0
06.08.2021;03:45:00;0;0;0;0
06.08.2021;04:00:00;0;0;0;0
06.08.2021;04:15:00;1;0;1;0
06.08.2021;04:30:00;0;0;0;1
06.08.2021;04:45:00;0;1;1;0
06.08.2021;05:00:00;1;1;2;1
06.08.2021;05:15:00;3;5;1;0
06.08.2021;05:30:00;5;2;3;0
06.08.2021;05:45:00;2;0;3;2
06.08.2021;06:00:00;4;1;3;2
06.08.2021;06:15:00;4;4;6;1
06.08.2021;06:30:00;5;3;12;3
06.08.2021;06:45:00;7;3;8;5
06.08.2021;07:00:00;4;6;10;11
06.08.2021;07:15:00;8;4;13;6
06.08.2021;07:30:00;11;7;15;4
06.08.2021;07:45:00;10;9;23;12
06.08.2021;08:00:00;7;2;16;11
06.08.2021;08:15:00;3;6;20;9
06.08.2021;08:30:00;4;4;19;12
06.08.2021;08:45:00;2;3;28;18
06.08.2021;09:00:00;2;5;19;14
06.08.2021;09:15:00;1;2;17;8
06.08.2021;09:30:00;1;4;14;15
06.08.2021;09:45:00;4;7;11;6
06.08.2021;10:00:00;3;0;8;11
06.08.2021;10:15:00;2;3;8;8
06.08.2021;10:30:00;1;2;8;5
06.08.2021;10:45:00;0;1;14;11
06.08.2021;11:00:00;6;6;14;9
06.08.2021;11:15:00;5;0;11;13
06.08.2021;11:30:00;5;10;9;10
06.08.2021;11:45:00;2;3;17;11
06.08.2021;12:00:00;2;5;16;15
06.08.2021;12:15:00;4;9;13;17
06.08.2021;12:30:00;7;7;30;7
06.08.2021;12:45:00;4;1;9;10
06.08.2021;13:00:00;3;1;19;13
06.08.2021;13:15:00;6;6;19;11
06.08.2021;13:30:00;3;11;23;10
06.08.2021;13:45:00;3;2;18;15
06.08.2021;14:00:00;2;6;26;17
06.08.2021;14:15:00;5;6;20;13
06.08.2021;14:30:00;5;3;22;19
06.08.2021;14:45:00;2;14;23;24
06.08.2021;15:00:00;12;7;26;9
06.08.2021;15:15:00;3;12;17;16
06.08.2021;15:30:00;11;14;25;11
06.08.2021;15:45:00;11;9;17;20
06.08.2021;16:00:00;5;9;24;11
06.08.2021;16:15:00;7;5;26;12
06.08.2021;16:30:00;9;17;32;16
06.08.2021;16:45:00;6;13;39;19
06.08.2021;17:00:00;7;11;38;23
06.08.2021;17:15:00;6;5;30;17
06.08.2021;17:30:00;11;5;45;24
06.08.2021;17:45:00;8;11;35;21
06.08.2021;18:00:00;7;6;31;22
06.08.2021;18:15:00;6;20;29;15
06.08.2021;18:30:00;7;12;42;18
06.08.2021;18:45:00;3;6;26;20
06.08.2021;19:00:00;5;7;40;20
06.08.2021;19:15:00;3;9;39;24
06.08.2021;19:30:00;3;8;25;20
06.08.2021;19:45:00;1;5;18;15
06.08.2021;20:00:00;7;0;26;11
06.08.2021;20:15:00;3;5;8;6
06.08.2021;20:30:00;0;6;12;7
06.08.2021;20:45:00;2;1;16;19
06.08.2021;21:00:00;3;0;14;14
06.08.2021;21:15:00;1;7;14;11
06.08.2021;21:30:00;5;1;12;7
06.08.2021;21:45:00;0;3;13;8
06.08.2021;22:00:00;1;2;9;7
06.08.2021;22:15:00;2;3;16;4
06.08.2021;22:30:00;5;2;5;8
06.08.2021;22:45:00;1;2;8;10
06.08.2021;23:00:00;0;1;15;7
06.08.2021;23:15:00;0;0;7;7
06.08.2021;23:30:00;0;2;8;6
06.08.2021;23:45:00;0;0;11;4
07.08.2021;00:00:00;0;0;8;5
07.08.2021;00:15:00;0;1;8;4
07.08.2021;00:30:00;0;0;3;2
07.08.2021;00:45:00;0;1;2;3
07.08.2021;01:00:00;0;0;4;3
07.08.2021;01:15:00;0;0;1;5
07.08.2021;01:30:00;1;0;1;2
07.08.2021;01:45:00;0;0;1;4
07.08.2021;02:00:00;1;2;4;0
07.08.2021;02:15:00;0;0;0;1
07.08.2021;02:30:00;0;0;3;1
07.08.2021;02:45:00;0;0;3;2
07.08.2021;03:00:00;0;1;1;2
07.08.2021;03:15:00;0;0;0;0
07.08.2021;03:30:00;0;0;0;0
07.08.2021;03:45:00;1;0;0;0
07.08.2021;04:00:00;0;0;0;5
07.08.2021;04:15:00;0;0;2;0
07.08.2021;04:30:00;0;0;0;1
07.08.2021;04:45:00;0;0;2;1
07.08.2021;05:00:00;0;0;1;1
07.08.2021;05:15:00;0;0;2;2
07.08.2021;05:30:00;0;0;1;0
07.08.2021;05:45:00;1;0;4;0
07.08.2021;06:00:00;1;0;3;1
07.08.2021;06:15:00;1;1;2;2
07.08.2021;06:30:00;1;1;0;1
07.08.2021;06:45:00;0;1;4;4
07.08.2021;07:00:00;0;7;2;4
07.08.2021;07:15:00;3;0;1;4
07.08.2021;07:30:00;1;1;5;6
07.08.2021;07:45:00;2;2;1;0
07.08.2021;08:00:00;1;3;4;2
07.08.2021;08:15:00;1;5;5;2
07.08.2021;08:30:00;4;6;8;4
07.08.2021;08:45:00;3;2;8;5
07.08.2021;09:00:00;1;7;14;11
07.08.2021;09:15:00;8;13;10;3
07.08.2021;09:30:00;9;20;10;20
07.08.2021;09:45:00;6;3;13;13
07.08.2021;10:00:00;7;12;16;7
07.08.2021;10:15:00;10;11;16;9
07.08.2021;10:30:00;10;22;19;12
07.08.2021;10:45:00;10;15;21;20
07.08.2021;11:00:00;9;19;31;19
07.08.2021;11:15:00;10;13;24;16
07.08.2021;11:30:00;17;19;18;19
07.08.2021;11:45:00;10;27;26;25
07.08.2021;12:00:00;14;14;32;27
07.08.2021;12:15:00;17;21;31;33
07.08.2021;12:30:00;16;25;31;20
07.08.2021;12:45:00;11;24;31;28
07.08.2021;13:00:00;19;18;27;38
07.08.2021;13:15:00;21;29;32;27
07.08.2021;13:30:00;17;13;37;24
07.08.2021;13:45:00;13;12;39;27
07.08.2021;14:00:00;8;24;39;41
07.08.2021;14:15:00;14;22;31;34
07.08.2021;14:30:00;14;23;21;23
07.08.2021;14:45:00;16;28;48;39
07.08.2021;15:00:00;22;26;33;29
07.08.2021;15:15:00;15;17;49;39
07.08.2021;15:30:00;27;16;58;26
07.08.2021;15:45:00;34;19;51;35
07.08.2021;16:00:00;13;31;41;37
07.08.2021;16:15:00;18;36;36;43
07.08.2021;16:30:00;31;34;44;33
07.08.2021;16:45:00;14;24;27;21
07.08.2021;17:00:00;12;13;45;17
07.08.2021;17:15:00;14;14;49;20
07.08.2021;17:30:00;17;18;43;22
07.08.2021;17:45:00;17;33;41;31
07.08.2021;18:00:00;14;11;44;19
07.08.2021;18:15:00;6;12;37;22
07.08.2021;18:30:00;13;11;46;30
07.08.2021;18:45:00;10;10;54;33
07.08.2021;19:00:00;9;10;33;15
07.08.2021;19:15:00;4;8;29;14
07.08.2021;19:30:00;1;5;20;15
07.08.2021;19:45:00;11;16;35;17
07.08.2021;20:00:00;5;3;18;30
07.08.2021;20:15:00;3;1;39;20
07.08.2021;20:30:00;7;6;15;10
07.08.2021;20:45:00;5;6;7;8
07.08.2021;21:00:00;4;5;10;14
07.08.2021;21:15:00;1;6;13;6
07.08.2021;21:30:00;3;1;9;6
07.08.2021;21:45:00;2;2;4;8
07.08.2021;22:00:00;1;5;13;11
07.08.2021;22:15:00;0;1;7;8
07.08.2021;22:30:00;2;1;5;7
07.08.2021;22:45:00;1;1;10;7
07.08.2021;23:00:00;1;3;5;9
07.08.2021;23:15:00;0;2;4;3
07.08.2021;23:30:00;2;2;7;5
07.08.2021;23:45:00;0;2;6;3
08.08.2021;00:00:00;0;1;9;15
08.08.2021;00:15:00;2;3;3;3
08.08.2021;00:30:00;0;2;9;5
08.08.2021;00:45:00;0;0;10;8
08.08.2021;01:00:00;1;0;2;4
08.08.2021;01:15:00;0;1;1;2
08.08.2021;01:30:00;0;0;3;1
08.08.2021;01:45:00;3;0;0;3
08.08.2021;02:00:00;0;5;5;2
08.08.2021;02:15:00;1;0;1;1
08.08.2021;02:30:00;0;0;1;2
08.08.2021;02:45:00;1;0;0;1
08.08.2021;03:00:00;0;2;2;0
08.08.2021;03:15:00;0;0;0;0
08.08.2021;03:30:00;0;1;3;0
08.08.2021;03:45:00;0;0;2;0
08.08.2021;04:00:00;0;0;0;0
08.08.2021;04:15:00;0;0;1;0
08.08.2021;04:30:00;0;0;0;1
08.08.2021;04:45:00;0;0;1;0
08.08.2021;05:00:00;0;0;0;0
08.08.2021;05:15:00;0;0;0;1
08.08.2021;05:30:00;0;0;1;0
08.08.2021;05:45:00;4;0;1;0
08.08.2021;06:00:00;1;0;2;0
08.08.2021;06:15:00;1;1;0;0
08.08.2021;06:30:00;0;1;1;0
08.08.2021;06:45:00;0;2;6;0
08.08.2021;07:00:00;2;3;1;1
08.08.2021;07:15:00;2;5;1;0
08.08.2021;07:30:00;2;4;2;0
08.08.2021;07:45:00;1;2;4;0
08.08.2021;08:00:00;1;2;5;1
08.08.2021;08:15:00;2;4;2;5
08.08.2021;08:30:00;3;4;7;1
08.08.2021;08:45:00;2;7;6;4
08.08.2021;09:00:00;2;9;3;3
08.08.2021;09:15:00;3;10;3;5
08.08.2021;09:30:00;2;4;14;6
08.08.2021;09:45:00;9;11;7;4
08.08.2021;10:00:00;6;11;11;8
08.08.2021;10:15:00;15;15;10;19
08.08.2021;10:30:00;16;27;18;4
08.08.2021;10:45:00;6;20;14;8
08.08.2021;11:00:00;10;14;15;5
08.08.2021;11:15:00;17;19;12;8
08.08.2021;11:30:00;18;13;19;9
08.08.2021;11:45:00;16;24;25;17
08.08.2021;12:00:00;16;18;15;14
08.08.2021;12:15:00;4;14;18;24
08.08.2021;12:30:00;20;27;12;19
08.08.2021;12:45:00;15;17;14;20
08.08.2021;13:00:00;10;24;22;16
08.08.2021;13:15:00;29;27;24;14
08.08.2021;13:30:00;18;20;15;17
08.08.2021;13:45:00;22;20;31;14
08.08.2021;14:00:00;20;29;31;19
08.08.2021;14:15:00;17;19;17;14
08.08.2021;14:30:00;25;26;18;17
08.08.2021;14:45:00;24;26;35;17
08.08.2021;15:00:00;18;30;29;25
08.08.2021;15:15:00;26;25;45;20
08.08.2021;15:30:00;33;12;23;23
08.08.2021;15:45:00;11;12;17;18
08.08.2021;16:00:00;11;12;25;14
08.08.2021;16:15:00;11;28;26;30
08.08.2021;16:30:00;25;23;22;23
08.08.2021;16:45:00;13;15;22;21
08.08.2021;17:00:00;10;6;18;22
08.08.2021;17:15:00;12;17;11;14
08.08.2021;17:30:00;16;14;26;15
08.08.2021;17:45:00;13;16;27;24
08.08.2021;18:00:00;9;18;26;18
08.08.2021;18:15:00;9;19;22;15
08.08.2021;18:30:00;17;8;20;20
08.08.2021;18:45:00;8;12;29;10
08.08.2021;19:00:00;7;17;16;14
08.08.2021;19:15:00;9;12;19;11
08.08.2021;19:30:00;1;8;21;14
08.08.2021;19:45:00;2;14;17;9
08.08.2021;20:00:00;3;11;34;17
08.08.2021;20:15:00;2;13;17;7
08.08.2021;20:30:00;2;4;11;5
08.08.2021;20:45:00;2;5;10;10
08.08.2021;21:00:00;2;3;8;4
08.08.2021;21:15:00;2;0;13;8
08.08.2021;21:30:00;2;5;8;8
08.08.2021;21:45:00;2;0;4;4
08.08.2021;22:00:00;1;0;6;5
08.08.2021;22:15:00;0;0;3;10
08.08.2021;22:30:00;0;3;4;1
08.08.2021;22:45:00;0;0;2;4
08.08.2021;23:00:00;4;1;2;2
08.08.2021;23:15:00;0;2;2;1
08.08.2021;23:30:00;0;1;2;0
08.08.2021;23:45:00;1;0;2;1
09.08.2021;00:00:00;0;1;4;0
09.08.2021;00:15:00;0;0;3;0
09.08.2021;00:30:00;0;0;1;1
09.08.2021;00:45:00;0;1;0;0
09.08.2021;01:00:00;0;0;5;0
09.08.2021;01:15:00;0;0;0;0
09.08.2021;01:30:00;0;0;0;0
09.08.2021;01:45:00;0;0;0;1
09.08.2021;02:00:00;0;0;0;0
09.08.2021;02:15:00;0;4;1;0
09.08.2021;02:30:00;0;0;0;0
09.08.2021;02:45:00;0;0;0;0
09.08.2021;03:00:00;0;0;0;0
09.08.2021;03:15:00;0;0;1;0
09.08.2021;03:30:00;0;0;1;1
09.08.2021;03:45:00;0;0;0;1
09.08.2021;04:00:00;0;3;0;0
09.08.2021;04:15:00;0;0;0;0
09.08.2021;04:30:00;0;0;0;1
09.08.2021;04:45:00;0;0;0;1
09.08.2021;05:00:00;2;1;1;0
09.08.2021;05:15:00;5;1;5;4
09.08.2021;05:30:00;5;8;4;1
09.08.2021;05:45:00;2;3;6;2
09.08.2021;06:00:00;7;4;8;1
09.08.2021;06:15:00;10;6;4;5
09.08.2021;06:30:00;9;6;13;4
09.08.2021;06:45:00;7;2;15;4
09.08.2021;07:00:00;9;9;14;5
09.08.2021;07:15:00;12;8;16;12
09.08.2021;07:30:00;15;5;23;16
09.08.2021;07:45:00;22;7;34;15
09.08.2021;08:00:00;6;5;31;15
09.08.2021;08:15:00;18;11;23;26
09.08.2021;08:30:00;12;4;31;22
09.08.2021;08:45:00;8;7;35;21
09.08.2021;09:00:00;4;3;24;16
09.08.2021;09:15:00;5;3;18;12
09.08.2021;09:30:00;2;9;22;12
09.08.2021;09:45:00;2;5;29;13
09.08.2021;10:00:00;5;2;19;13
09.08.2021;10:15:00;1;9;14;21
09.08.2021;10:30:00;6;7;25;11
09.08.2021;10:45:00;9;6;26;23
09.08.2021;11:00:00;5;7;22;19
09.08.2021;11:15:00;1;7;21;15
09.08.2021;11:30:00;5;8;20;19
09.08.2021;11:45:00;9;10;28;16
09.08.2021;12:00:00;10;12;23;14
09.08.2021;12:15:00;7;8;24;10
09.08.2021;12:30:00;8;4;24;24
09.08.2021;12:45:00;3;9;24;21
09.08.2021;13:00:00;6;7;27;15
09.08.2021;13:15:00;9;2;28;13
09.08.2021;13:30:00;9;7;25;24
09.08.2021;13:45:00;5;9;29;26
09.08.2021;14:00:00;5;5;32;16
09.08.2021;14:15:00;20;21;19;26
09.08.2021;14:30:00;21;9;34;15
09.08.2021;14:45:00;6;3;30;16
09.08.2021;15:00:00;4;3;20;15
09.08.2021;15:15:00;8;8;28;14
09.08.2021;15:30:00;5;13;21;15
09.08.2021;15:45:00;6;6;32;15
09.08.2021;16:00:00;8;17;31;24
09.08.2021;16:15:00;10;8;28;24
09.08.2021;16:30:00;13;16;35;22
09.08.2021;16:45:00;8;14;41;16
09.08.2021;17:00:00;13;16;26;24
09.08.2021;17:15:00;7;15;30;21
09.08.2021;17:30:00;7;10;57;20
09.08.2021;17:45:00;13;17;49;26
09.08.2021;18:00:00;14;23;37;28
09.08.2021;18:15:00;4;8;16;4
09.08.2021;18:30:00;13;7;13;7
09.08.2021;18:45:00;2;3;26;11
09.08.2021;19:00:00;2;3;18;10
09.08.2021;19:15:00;6;2;17;25
09.08.2021;19:30:00;2;4;24;7
09.08.2021;19:45:00;8;5;21;7
09.08.2021;20:00:00;9;4;14;7
09.08.2021;20:15:00;1;5;17;10
09.08.2021;20:30:00;3;7;13;6
09.08.2021;20:45:00;1;4;17;15
09.08.2021;21:00:00;2;5;3;6
09.08.2021;21:15:00;1;2;7;6
09.08.2021;21:30:00;0;0;7;4
09.08.2021;21:45:00;1;0;5;9
09.08.2021;22:00:00;1;0;6;2
09.08.2021;22:15:00;0;3;5;8
09.08.2021;22:30:00;2;2;7;3
09.08.2021;22:45:00;0;5;5;1
09.08.2021;23:00:00;1;1;3;4
09.08.2021;23:15:00;0;1;2;1
09.08.2021;23:30:00;0;0;3;1
09.08.2021;23:45:00;1;1;0;0
10.08.2021;00:00:00;0;1;0;1
10.08.2021;00:15:00;0;2;6;0
10.08.2021;00:30:00;0;0;1;6
10.08.2021;00:45:00;0;0;0;1
10.08.2021;01:00:00;0;0;2;0
10.08.2021;01:15:00;0;0;0;1
10.08.2021;01:30:00;0;0;0;0
10.08.2021;01:45:00;0;0;0;0
10.08.2021;02:00:00;0;0;0;0
10.08.2021;02:15:00;0;0;0;0
10.08.2021;02:30:00;0;0;1;0
10.08.2021;02:45:00;0;0;1;0
10.08.2021;03:00:00;2;0;0;0
10.08.2021;03:15:00;0;0;1;1
10.08.2021;03:30:00;0;0;1;1
10.08.2021;03:45:00;1;0;0;0
10.08.2021;04:00:00;0;2;0;0
10.08.2021;04:15:00;0;0;0;0
10.08.2021;04:30:00;0;0;1;1
10.08.2021;04:45:00;0;0;1;0
10.08.2021;05:00:00;0;1;0;1
10.08.2021;05:15:00;6;2;3;2
10.08.2021;05:30:00;2;1;2;0
10.08.2021;05:45:00;1;3;1;1
10.08.2021;06:00:00;3;1;2;4
10.08.2021;06:15:00;8;6;8;3
10.08.2021;06:30:00;3;3;7;6
10.08.2021;06:45:00;6;3;11;5
10.08.2021;07:00:00;4;3;13;5
10.08.2021;07:15:00;21;6;20;7
10.08.2021;07:30:00;15;10;24;10
10.08.2021;07:45:00;17;9;38;13
10.08.2021;08:00:00;15;8;26;17
10.08.2021;08:15:00;7;8;30;22
10.08.2021;08:30:00;9;10;27;26
10.08.2021;08:45:00;5;10;38;26
10.08.2021;09:00:00;5;4;27;14
10.08.2021;09:15:00;3;4;17;19
10.08.2021;09:30:00;16;4;28;11
10.08.2021;09:45:00;3;9;25;14
10.08.2021;10:00:00;2;6;18;15
10.08.2021;10:15:00;7;5;22;17
10.08.2021;10:30:00;8;4;12;12
10.08.2021;10:45:00;3;3;23;19
10.08.2021;11:00:00;8;7;16;17
10.08.2021;11:15:00;5;4;27;5
10.08.2021;11:30:00;4;6;24;12
10.08.2021;11:45:00;7;1;18;13
10.08.2021;12:00:00;5;7;22;17
10.08.2021;12:15:00;3;5;20;19
10.08.2021;12:30:00;3;4;27;15
10.08.2021;12:45:00;6;8;21;19
10.08.2021;13:00:00;5;4;24;13
10.08.2021;13:15:00;7;8;22;17
10.08.2021;13:30:00;6;5;13;18
10.08.2021;13:45:00;9;12;29;14
10.08.2021;14:00:00;4;4;24;12
10.08.2021;14:15:00;4;6;22;20
10.08.2021;14:30:00;6;8;27;17
10.08.2021;14:45:00;7;10;27;15
10.08.2021;15:00:00;10;8;28;21
10.08.2021;15:15:00;13;11;20;17
10.08.2021;15:30:00;13;10;25;17
10.08.2021;15:45:00;11;6;32;15
10.08.2021;16:00:00;10;11;28;17
10.08.2021;16:15:00;16;23;25;16
10.08.2021;16:30:00;10;32;35;21
10.08.2021;16:45:00;10;16;30;18
10.08.2021;17:00:00;10;10;31;17
10.08.2021;17:15:00;9;11;28;36
10.08.2021;17:30:00;6;9;32;20
10.08.2021;17:45:00;13;15;43;26
10.08.2021;18:00:00;10;6;39;22
10.08.2021;18:15:00;6;13;39;26
10.08.2021;18:30:00;11;14;44;26
10.08.2021;18:45:00;8;12;34;23
10.08.2021;19:00:00;5;8;38;13
10.08.2021;19:15:00;13;16;24;11
10.08.2021;19:30:00;7;5;24;10
10.08.2021;19:45:00;8;6;18;10
10.08.2021;20:00:00;7;7;21;13
10.08.2021;20:15:00;3;3;11;11
10.08.2021;20:30:00;2;6;11;7
10.08.2021;20:45:00;1;2;7;8
10.08.2021;21:00:00;1;2;12;10
10.08.2021;21:15:00;3;4;19;7
10.08.2021;21:30:00;0;2;14;13
10.08.2021;21:45:00;2;0;9;11
10.08.2021;22:00:00;0;4;7;13
10.08.2021;22:15:00;0;3;6;8
10.08.2021;22:30:00;3;1;6;3
10.08.2021;22:45:00;0;4;11;6
10.08.2021;23:00:00;0;1;4;5
10.08.2021;23:15:00;0;1;7;4
10.08.2021;23:30:00;0;4;3;2
10.08.2021;23:45:00;2;0;7;3
11.08.2021;00:00:00;3;1;3;2
11.08.2021;00:15:00;0;0;1;2
11.08.2021;00:30:00;0;2;3;6
11.08.2021;00:45:00;0;1;2;3
